onset	duration	sample	value	event_code	user_answer	correct_answer	target_count
0	n/a	0	break cnt	break cnt	n/a	n/a	8
40.816	n/a	20408	seqLearning_start	91	n/a	n/a	8
47.084	n/a	23542	learningBlock_1	31	n/a	n/a	8
47.114	n/a	23557	dot_no1_ON	11	n/a	n/a	8
47.704	n/a	23852	dot_no1_OFF	21	n/a	n/a	8
49.022	n/a	24511	dot_no6_ON	16	n/a	n/a	8
49.602	n/a	24801	dot_no6_OFF	26	n/a	n/a	8
50.922	n/a	25461	dot_no4_ON	14	n/a	n/a	8
51.502	n/a	25751	dot_no4_OFF	24	n/a	n/a	8
52.822	n/a	26411	dot_no2_ON	12	n/a	n/a	8
53.402	n/a	26701	dot_no2_OFF	22	n/a	n/a	8
54.722	n/a	27361	dot_no7_ON	17	n/a	n/a	8
55.302	n/a	27651	dot_no7_OFF	27	n/a	n/a	8
56.622	n/a	28311	dot_no3_ON	13	n/a	n/a	8
57.202	n/a	28601	dot_no3_OFF	23	n/a	n/a	8
58.522	n/a	29261	dot_no8_ON	18	n/a	n/a	8
59.102	n/a	29551	dot_no8_OFF	28	n/a	n/a	8
60.422	n/a	30211	dot_no5_ON	15	n/a	n/a	8
61.004	n/a	30502	dot_no5_OFF	25	n/a	n/a	8
62.322	n/a	31161	dot_no2_ON	12	n/a	n/a	8
62.902	n/a	31451	dot_no2_OFF	22	n/a	n/a	8
64.222	n/a	32111	dot_no7_ON	17	n/a	n/a	8
64.802	n/a	32401	dot_no7_OFF	27	1-6-4-7-3-8-3-5-2-6	1-6-4-2-7-3-8-5-2-7	8
99.456	n/a	49728	learningBlock_2	32	n/a	n/a	8
99.464	n/a	49732	dot_no1_ON	11	n/a	n/a	8
100.044	n/a	50022	dot_no1_OFF	21	n/a	n/a	8
101.364	n/a	50682	dot_no6_ON	16	n/a	n/a	8
101.944	n/a	50972	dot_no6_OFF	26	n/a	n/a	8
103.264	n/a	51632	dot_no4_ON	14	n/a	n/a	8
103.854	n/a	51927	dot_no4_OFF	24	n/a	n/a	8
105.174	n/a	52587	dot_no2_ON	12	n/a	n/a	8
105.754	n/a	52877	dot_no2_OFF	22	n/a	n/a	8
107.074	n/a	53537	dot_no7_ON	17	n/a	n/a	8
107.654	n/a	53827	dot_no7_OFF	27	n/a	n/a	8
108.974	n/a	54487	dot_no3_ON	13	n/a	n/a	8
109.554	n/a	54777	dot_no3_OFF	23	n/a	n/a	8
110.874	n/a	55437	dot_no8_ON	18	n/a	n/a	8
111.454	n/a	55727	dot_no8_OFF	28	n/a	n/a	8
112.774	n/a	56387	dot_no5_ON	15	n/a	n/a	8
113.354	n/a	56677	dot_no5_OFF	25	n/a	n/a	8
114.674	n/a	57337	dot_no2_ON	12	n/a	n/a	8
